id,role,career_switch,industry,language,rating_breakin,important_factors,sex,age,country,education,ethnicity,avgsalary
62a47e3ef3072dd89263c8c0,BI Developer,No,Tech,R,Easy,Good Work/Life Balance,Male,24,India,Bachelors,Asian Or Asian American,20000
62a47e812e54c9003e54d789,Student/Looking/None,Yes,Manufacturing,R,Neither easy nor difficult,Good Work/Life Balance,Male,24,Other,Bachelors,White Or Caucasian,20000
62a47ea87dc029e2d66d9b60,Student/Looking/None,No,Other,R,Neither easy nor difficult,Good Work/Life Balance,Male,41,Other,Bachelors,Hispanic Or Latino,20000
62a47f1e0a77c1a77f677174,Data Analyst,Yes,Tech,R,Difficult,Better Salary,Male,41,United States,Bachelors,White Or Caucasian,95500
62a48566b4da29969c64995a,Other,No,Retail,Python,Neither easy nor difficult,Good Culture,Male,43,United States,Bachelors,White Or Caucasian,187500
62a48612d8c00e9f541b86b8,Data Analyst,No,Healthcare,Python,Easy,Remote,Female,38,United States,Bachelors,White Or Caucasian,75500
62a487167dc029e2d66da73e,Data Analyst,Yes,Retail,Python,Neither easy nor difficult,Better Salary,Female,28,Other,Bachelors,Asian Or Asian American,20000
62a488197dc029e2d66da8a1,Data Analyst,Yes,Healthcare,Python,Neither easy nor difficult,Good Culture,Female,31,Germany,Bachelors,Hispanic Or Latino,95500
62a48c4c24a262602739e141,Data Analyst,Yes,Government,Other,Difficult,Good Work/Life Balance,Female,28,United States,Masters,White Or Caucasian,95500
62a48cbdf408bae018eeeccf,Data Analyst,No,Healthcare,C/C++,Easy,Remote,Male,23,United States,Masters,Asian Or Asian American,53000
62a48d4df8d5efcc22f98308,Data Analyst,No,Other,Python,Neither easy nor difficult,Better Salary,Male,25,United Kingdom,Bachelors,Black Or African American,53000
62a48d562e54c9003e54ea2b,Other,No,Tech,R,Difficult,Remote,Male,26,Other,Masters,White Or Caucasian,20000
62a48da6b4da29969c64a3a5,Data Scientist,Yes,Finance,Python,Difficult,Good Work/Life Balance,Male,35,United States,Bachelors,White Or Caucasian,137500
62a49012f408bae018eef16d,Data Analyst,Yes,Retail,R,Neither easy nor difficult,Remote,Male,30,Other,Masters,White Or Caucasian,115500
62a491b3b4da29969c64a89e,Data Analyst,Yes,Tech,R,Neither easy nor difficult,Better Salary,Male,35,United Kingdom,Bachelors,White Or Caucasian,95500
62a4926ef408bae018eef4ee,Data Analyst,Yes,Telecommunication,Python,Easy,Better Salary,Male,28,Other,Bachelors,Hispanic Or Latino,20000
62a495d724a262602739ee07,Student/Looking/None,No,Tech,Python,Easy,Good Work/Life Balance,Female,24,Nigeria,Bachelors,Black Or African American,20000
62a49b3cb4da29969c64b5dc,Data Analyst,Yes,Tech,Python,Neither easy nor difficult,Good Culture,Female,34,United States,Bachelors,White Or Caucasian,53000
62a49e087dc029e2d66dc57e,Data Analyst,Yes,Tech,Python,Neither easy nor difficult,Good Work/Life Balance,Female,31,Germany,Masters,White Or Caucasian,53000
62a49e47b4da29969c64b9f9,Data Analyst,Yes,Tech,Python,Difficult,Good Work/Life Balance,Male,30,United Kingdom,Masters,Asian Or Asian American,20000
62a49e5f24a262602739f9af,Data Engineer,Yes,Logistics,Javascript,Difficult,Better Salary,Male,40,United Kingdom,Bachelors,White Or Caucasian,95500
62a49fe7b4da29969c64bbe1,Data Analyst,No,Consulting,R,Very Difficult,Better Salary,Male,26,United States,Bachelors,Hispanic Or Latino,53000
62a4a3d4f8d5efcc22f9a051,Data Analyst,No,Healthcare,R,Neither easy nor difficult,Good Culture,Male,25,United States,Bachelors,White Or Caucasian,137500
62a4a8cb0a77c1a77f67a405,Data Analyst,Yes,Other,SQL,Easy,Good Culture,Male,45,Other,Associates,White Or Caucasian,20000
62a4abb30f8c8599d5b0fc24,Data Analyst,No,Finance,R,Neither easy nor difficult,Good Culture,Male,26,United States,Masters,Black Or African American,53000
62a4afd87dc029e2d66ddb24,Data Scientist,No,Finance,Python,Neither easy nor difficult,Good Work/Life Balance,Male,26,India,Masters,Indian,20000
62a4b085cec54911e9cc3afe,Other,Yes,Finance,Python,Difficult,Better Salary,Male,23,India,Masters,Asian Or Asian American,20000
62a4b23f5d257a28a30f6b8c,Data Engineer,Yes,Tech,Python,Neither easy nor difficult,Good Work/Life Balance,Male,25,India,Masters,Asian Or Asian American,115500
62a4b29a5d257a28a30f6c63,Data Analyst,Yes,Healthcare,R,Neither easy nor difficult,Better Salary,Female,33,United States,High School,White Or Caucasian,53000
62a4b2e5f8f75616458712af,Data Analyst,No,Other,SQL,Very Easy,Learning New Skills,Male,33,India,Bachelors,Asian Or Asian American,20000
62a4b6c30a77c1a77f67b54c,Data Analyst,Yes,Healthcare,R,Easy,Good Culture,Male,27,United States,Bachelors,White Or Caucasian,95500
62a4bf07b4da29969c64e4f8,Data Analyst,Yes,Tech,Python,Difficult,Remote,Female,28,United States,Masters,Hispanic Or Latino,115500
62a4bf3a0a77c1a77f67bef2,Data Analyst,Yes,Tech,Python,Very Easy,Better Salary,Male,32,United States,Bachelors,Hispanic Or Latino,75500
62a4c49a575fa3a5ae8aadf4,Data Analyst,Yes,Tech,Python,Neither easy nor difficult,Better Salary,Male,35,India,Masters,Asian Or Asian American,20000
62a4c57af3072dd8926421ac,Data Analyst,Yes,Government,Python,Neither easy nor difficult,Good Culture,Male,34,United States,Masters,Hispanic Or Latino,95500
62a4c6060a77c1a77f67c772,Data Analyst,No,Other,Python,Easy,Better Salary,Male,27,Germany,Masters,White Or Caucasian,53000
62a4c7d0f8f7561645872912,Database Admin,Yes,Education,R,Easy,Good Culture,Female,30,United States,Masters,White Or Caucasian,75500
62a4cdfad8c00e9f541bdc6b,Data Analyst,No,Logistics,Python,Neither easy nor difficult,Better Salary,Male,34,United States,Masters,White Or Caucasian,75500
62a4ce2bbae91e4b8b84f3db,Data Analyst,No,Other,Python,Neither easy nor difficult,Remote,Female,22,United States,Bachelors,White Or Caucasian,53000
62a4cffeb4da29969c64f6a1,Data Analyst,Yes,Finance,Python,Very Difficult,Good Work/Life Balance,Female,33,India,Masters,Asian Or Asian American,20000
62a4d08bf3072dd892642d2c,Data Analyst,No,Finance,Python,Neither easy nor difficult,Better Salary,Female,26,India,Masters,Asian Or Asian American,20000
62a4d13bbae91e4b8b84f89b,Data Engineer,Yes,Tech,Python,Neither easy nor difficult,Better Salary,Male,28,Other,Bachelors,Hispanic Or Latino,20000
62a4d74c5d257a28a30f97fc,Other,No,Other,Python,Difficult,Remote,Male,42,United Kingdom,Bachelors,Other,20000
62a4d7f6bae91e4b8b84ffed,Data Analyst,No,Other,R,Neither easy nor difficult,Better Salary,Male,30,Other,Masters,African,20000
62a4d9d4bae91e4b8b8501f1,Data Scientist,Yes,Tech,SQL,Difficult,Better Salary,Male,25,United States,Associates,White Or Caucasian,115500
62a4dd63f408bae018ef4e51,Data Analyst,Yes,Construction,Python,Easy,Better Salary,Male,32,United States,Bachelors,Black Or African American,53000
62a4e34d7dc029e2d66e10b9,Data Analyst,No,Tech,Python,Neither easy nor difficult,Better Salary,Male,31,Germany,Masters,Asian Or Asian American,20000
62a4e4c90f8c8599d5b13d8f,Data Analyst,Yes,Education,Python,Easy,Remote,Male,30,Other,High School,White Or Caucasian,187500
62a4e5aed8c00e9f541bf48c,Student/Looking/None,Yes,Retail,Python,Neither easy nor difficult,Better Salary,Male,23,Canada,Bachelors,Asian Or Asian American,20000
62a4f6eef3072dd892645775,Database Admin,No,Education,R,Easy,Remote,Female,31,United Kingdom,Bachelors,White Or Caucasian,75500
62a4fe370f8c8599d5b158c4,Data Analyst,No,Other,Python,Neither easy nor difficult,Good Work/Life Balance,Female,29,Other,Masters,Black Or African American,53000
62a5008c5d257a28a30fbde5,Data Analyst,Yes,Tech,Python,Neither easy nor difficult,Remote,Male,24,Nigeria,Bachelors,African,20000
62a5038acec54911e9cc9526,Data Analyst,No,Government,Python,Neither easy nor difficult,Better Salary,Male,36,United States,Masters,Asian Or Asian American,53000
62a50775f8f756164587677b,Data Analyst,Yes,Government,R,Difficult,Remote,Female,32,United States,Masters,White Or Caucasian,53000
62a50eddf8d5efcc22fa1a4e,Data Analyst,Yes,Healthcare,Python,Difficult,Remote,Female,36,United States,Bachelors,White Or Caucasian,95500
62a511acbc6861bf3179178a,Data Engineer,No,Healthcare,SQL,Easy,Better Salary,Male,30,United States,Bachelors,White Or Caucasian,115500
62a5177d18134ddc75d0e9d8,Student/Looking/None,Yes,NA,R,Neither easy nor difficult,Good Work/Life Balance,Male,42,Other,Masters,Black Or African American,20000
62a51aaacec54911e9cca93b,Data Analyst,Yes,Healthcare,DAX,Easy,Remote,Male,53,Other,PhD,White Or Caucasian,95500
62a51dc6575fa3a5ae8b09f3,Data Analyst,No,Finance,Python,Neither easy nor difficult,Better Salary,Male,25,Other,High School,Indian,20000
62a51fe0575fa3a5ae8b0c06,Data Analyst,No,Healthcare,Python,Neither easy nor difficult,Better Salary,Male,23,Other,Bachelors,White Or Caucasian,20000
62a525aff8f75616458784dd,Data Analyst,Yes,Other,Python,Difficult,Better Salary,Male,36,Other,Bachelors,Other,20000
62a52629b4da29969c654a94,Data Analyst,Yes,Healthcare,SQL,Easy,Good Work/Life Balance,Male,32,Other,Bachelors,African,53000
62a52725d8c00e9f541c3b4a,Data Analyst,No,Finance,Python,Difficult,Other,Male,25,United States,Masters,Hispanic Or Latino,95500
62a5390cb4da29969c655ccc,Data Engineer,Yes,Tech,Python,Neither easy nor difficult,Remote,Female,35,United Kingdom,Masters,Asian Or Asian American,53000
62a53bc0bc6861bf31793947,Data Analyst,Yes,Other,R,Very Easy,Better Salary,Male,26,United States,Bachelors,White Or Caucasian,75500
62a53c84f3072dd8926495c9,Student/Looking/None,No,Tech,Python,Difficult,Remote,Male,22,United States,Bachelors,White Or Caucasian,20000
62a54bccf3072dd89264a13b,Data Scientist,Yes,Automotive,Python,Neither easy nor difficult,Better Salary,Male,30,Canada,Masters,Asian Or Asian American,95500
62a54f20d8c00e9f541c5cfa,Data Analyst,Yes,Logistics,Python,Neither easy nor difficult,Better Salary,Male,36,United States,Masters,White Or Caucasian,75500
62a552e1cf2555431732922d,Data Analyst,Yes,Healthcare,R,Neither easy nor difficult,Other,Female,30,United States,Masters,White Or Caucasian,75500
62a557d10f8c8599d5b1a81c,Data Scientist,Yes,Finance,Python,Difficult,Remote,Male,29,United States,Bachelors,Asian Or Asian American,115500
62a55b05f8d5efcc22fa5b65,BI Analyst,Yes,Other,R,Difficult,Other,Male,30,United States,Masters,White Or Caucasian,75500
62a55fe1f8d5efcc22fa5fe4,Data Engineer,No,Finance,Python,Very Easy,Better Salary,Male,24,United States,Bachelors,Black Or African American,53000
62a56bc67dc029e2d66e86c0,Data Engineer,Yes,Tech,SQL,Neither easy nor difficult,Better Salary,Male,33,United States,Bachelors,Asian Or Asian American,225000
62a57116f408bae018efd56a,Data Analyst,No,Other,Python,Easy,Better Salary,Female,42,United States,Bachelors,White Or Caucasian,115500
62a57263cec54911e9ccf648,Data Analyst,Yes,Healthcare,Python,Neither easy nor difficult,Better Salary,Female,36,United States,Bachelors,White Or Caucasian,53000
62a574b3b4da29969c658eb4,Data Analyst,Yes,Other,Python,Neither easy nor difficult,Better Salary,Male,27,United States,Bachelors,White Or Caucasian,53000
62a58b267dc029e2d66ea3f8,Data Analyst,No,Tech,Python,Easy,Learning New Skills,Female,21,India,Bachelors,Asian Or Asian American,20000
62a58d20575fa3a5ae8b6969,Data Analyst,Yes,Healthcare,Python,Difficult,Remote,Female,34,Other,Masters,White Or Caucasian,53000
62a58faf2e54c9003e55ef2e,Student/Looking/None,No,Education,Python,Difficult,Better Salary,Male,27,Other,Bachelors,White Or Caucasian,20000
62a5998fbc6861bf31798ef0,BI Analyst,Yes,Tech,Python,Neither easy nor difficult,Good Culture,Male,27,Other,Masters,White Or Caucasian,20000
62a59cd2cec54911e9cd251a,Student/Looking/None,No,Education,R,Neither easy nor difficult,Good Work/Life Balance,Male,30,Other,Associates,African,20000
62a59d007dc029e2d66eb8f9,Data Analyst,Yes,Government,SQL,Difficult,Better Salary,Female,33,United States,Bachelors,White Or Caucasian,75500
62a5a124cec54911e9cd29f5,Data Analyst,Yes,Finance,Python,Difficult,Good Culture,Male,47,India,Masters,Other,95500
62a5a44b24a26260273af0fc,Data Analyst,Yes,Retail,SQL,Difficult,Better Salary,Male,27,United States,Masters,Asian Or Asian American,75500
62a5a931cec54911e9cd3333,Data Analyst,No,Healthcare,Python,Neither easy nor difficult,Better Salary,Male,26,India,Bachelors,Asian Or Asian American,20000
62a5bea05d257a28a3106f7e,Data Analyst,No,Finance,Python,Neither easy nor difficult,Remote,Female,35,India,Masters,Asian Or Asian American,20000
62a5c571575fa3a5ae8baaa1,Data Analyst,Yes,Education,Python,Neither easy nor difficult,Good Culture,Male,31,United States,Masters,Hispanic Or Latino,95500
62a5cb12cf25554317330d69,Data Analyst,Yes,Education,Python,Difficult,Remote,Male,25,Other,Bachelors,Black Or African American,20000
62a5cba2575fa3a5ae8bb122,Data Engineer,Yes,Government,Python,Easy,Remote,Male,27,United States,Bachelors,White Or Caucasian,75500
62a5d350f3072dd892652c70,Data Analyst,Yes,Tech,Python,Neither easy nor difficult,Good Culture,Male,32,Other,Bachelors,White Or Caucasian,53000
62a5db29cf2555431733248f,Student/Looking/None,Yes,Government,Python,Difficult,Good Work/Life Balance,Male,47,Other,Bachelors,White Or Caucasian,20000
62a5e69f24a26260273b42bf,Other,No,Finance,Python,Neither easy nor difficult,Good Work/Life Balance,Female,30,United States,Masters,Asian Or Asian American,75500
62a5ea667dc029e2d66f153d,Data Analyst,Yes,Other,Python,Easy,Better Salary,Female,35,United States,Masters,Black Or African American,115500
62a5ebe05d257a28a310ac53,Data Analyst,Yes,Finance,Python,Difficult,Remote,Male,25,United States,High School,Hispanic Or Latino,53000
62a5edb2575fa3a5ae8bdba5,Database Admin,No,Other,Python,Neither easy nor difficult,Better Salary,Male,27,United States,Bachelors,White Or Caucasian,75500
62a5edba0a77c1a77f68f1b5,Data Analyst,Yes,Healthcare,R,Difficult,Remote,Female,27,United States,Masters,Black Or African American,53000
62a5f332bc6861bf3179f631,Student/Looking/None,No,Other,Python,Very Easy,Better Salary,Female,23,India,Masters,Asian Or Asian American,20000
62a5f872bae91e4b8b861e53,Data Scientist,No,Manufacturing,Python,Neither easy nor difficult,Good Culture,Male,18,United States,Bachelors,White Or Caucasian,53000
62a609b8f8f75616458875b7,Data Analyst,Yes,Healthcare,Python,Easy,Remote,Female,28,Other,Masters,Hispanic Or Latino,20000
62a609c4bc6861bf317a10a3,Data Analyst,Yes,Healthcare,Python,Easy,Remote,Male,28,United States,Bachelors,White Or Caucasian,137500
62a61076f8f7561645887ded,Student/Looking/None,No,NA,Python,Easy,Good Work/Life Balance,Female,26,United States,Bachelors,Other,20000
62a615fd18134ddc75d1f1fa,Student/Looking/None,No,Education,Python,Difficult,Better Salary,Male,27,Other,Bachelors,Black Or African American,20000
62a617c30a77c1a77f6925fc,Data Analyst,No,Tech,Python,Neither easy nor difficult,Good Work/Life Balance,Female,22,India,Masters,Asian Or Asian American,53000
62a618a9d8c00e9f541d3537,Data Analyst,Yes,Tech,R,Very Difficult,Better Salary,Male,27,United States,High School,White Or Caucasian,20000
62a61eb02e54c9003e5697f7,Data Engineer,Yes,Other,Python,Neither easy nor difficult,Good Work/Life Balance,Male,28,India,Bachelors,Asian Or Asian American,20000
62a6246df3072dd892659218,Data Analyst,Yes,Tech,Python,Neither easy nor difficult,Better Salary,Male,25,Nigeria,High School,Black Or African American,20000
62a62a7124a26260273b94fa,Data Analyst,No,Healthcare,Python,Difficult,Better Salary,Male,32,United Kingdom,Bachelors,Hispanic Or Latino,20000
62a631782e54c9003e56ac36,Student/Looking/None,Yes,Finance,SQL,Easy,Remote,Male,33,Other,Bachelors,White Or Caucasian,20000
62a633b4d8c00e9f541d54a4,Data Analyst,No,Government,Python,Easy,Remote,Male,23,Canada,Masters,Black Or African American,53000
62a639e05d257a28a3110ef5,Student/Looking/None,Yes,Finance,R,Neither easy nor difficult,Remote,Female,40,Nigeria,Bachelors,Black Or African American,20000
62a642690f8c8599d5b2ab37,Data Analyst,Yes,Other,Python,Easy,Better Salary,Female,28,United Kingdom,Bachelors,Asian Or Asian American,53000
62a64b4dd8c00e9f541d6d81,Data Analyst,No,Government,R,Difficult,Remote,Male,26,Nigeria,High School,Black Or African American,20000
62a64c6ecf2555431733a7a4,Other,Yes,Tech,Python,Difficult,Better Salary,Female,24,India,Bachelors,Asian Or Asian American,20000
62a654165d257a28a3112ac9,Other,Yes,Finance,Python,Neither easy nor difficult,Remote,Female,40,United States,Associates,Other,95500
62a65618d8c00e9f541d783a,Data Analyst,Yes,Consulting,Python,Neither easy nor difficult,Better Salary,Male,26,United States,Bachelors,Black Or African American,75500
62a65db824a26260273bc9ff,Data Scientist,Yes,Other,Python,Easy,Good Culture,Female,44,United Kingdom,Bachelors,White Or Caucasian,53000
62a66558cf2555431733c0f9,Other,Yes,Other,Python,Neither easy nor difficult,Better Salary,Male,36,United States,Masters,White Or Caucasian,75500
62a6772c18134ddc75d25895,Data Analyst,Yes,Other,Python,Neither easy nor difficult,Better Salary,Male,30,Other,Bachelors,Hispanic Or Latino,20000
62a68f1e0a77c1a77f69a381,Other,Yes,Other,Python,Very Easy,Good Work/Life Balance,Male,48,Other,Masters,Other,20000
62a6a11a0a77c1a77f69b7cb,Data Analyst,Yes,Construction,Other,Easy,Better Salary,Female,30,Canada,Masters,Asian Or Asian American,53000
62a6ac1524a26260273c1cd0,Data Engineer,No,Telecommunication,Python,Difficult,Better Salary,Male,28,India,Bachelors,Other,20000
62a6b0790a77c1a77f69cb15,Data Engineer,No,Tech,Python,Difficult,Better Salary,Male,25,India,Bachelors,Indian,20000
62a6bc6a18134ddc75d2a726,Data Analyst,No,Tech,SQL,Easy,Better Salary,Male,24,United States,Masters,Other,115500
62a6c3d9cec54911e9ce7669,Data Analyst,Yes,Other,Python,Easy,Better Salary,Male,31,United States,Bachelors,Black Or African American,53000
62a6d037cec54911e9ce862a,Data Engineer,No,Government,Python,Easy,Better Salary,Male,23,United Kingdom,Bachelors,Other,20000
62a6d2532e54c9003e575d9c,Data Analyst,No,Other,DAX,Easy,Good Culture,Female,48,United Kingdom,Masters,White Or Caucasian,53000
62a6dbcad8c00e9f541e1050,Data Analyst,Yes,Healthcare,Python,Neither easy nor difficult,Better Salary,Male,28,United States,Bachelors,Black Or African American,75500
62a6e2815d257a28a311c8f9,Data Analyst,Yes,Retail,Python,Difficult,Better Salary,Male,32,United Kingdom,Masters,Hispanic Or Latino,53000
62a6ea03d8c00e9f541e3594,Data Scientist,Yes,Finance,Python,Neither easy nor difficult,Better Salary,Male,30,Other,Bachelors,Asian Or Asian American,53000
62a7029ff8f7561645899bae,Data Analyst,Yes,Other,Python,Neither easy nor difficult,Good Work/Life Balance,Male,32,Other,Masters,White Or Caucasian,20000
62a7047c24a26260273c9646,Data Analyst,Yes,Tech,Python,Easy,Good Culture,Female,30,Other,Masters,Other,20000
62a70b55cec54911e9cedd98,Data Analyst,Yes,Manufacturing,Python,Neither easy nor difficult,Good Work/Life Balance,Female,35,Other,Masters,White Or Caucasian,20000
62a71930bae91e4b8b878b2b,Student/Looking/None,Yes,Tech,R,Easy,Remote,Female,38,United Kingdom,Masters,Black Or African American,20000
62a73a37f8d5efcc22fcb724,Other,Yes,Retail,Python,Easy,Good Culture,Female,30,United States,Masters,Asian Or Asian American,75500
62a73aa824a26260273d0172,Data Analyst,Yes,Tech,Python,Neither easy nor difficult,Better Salary,Male,48,United States,Bachelors,White Or Caucasian,53000
62a73c5b0a77c1a77f6aba65,Data Analyst,Yes,Finance,SQL,Easy,Remote,Male,32,Canada,Masters,Asian Or Asian American,75500
62a749ebd8c00e9f541efa36,Other,Yes,Telecommunication,Python,Difficult,Good Work/Life Balance,Male,27,India,Bachelors,Other,53000
62a74e28b4da29969c681108,Other,No,Tech,Python,Easy,Other,Male,27,United Kingdom,Masters,White Or Caucasian,53000
62a758185d257a28a312bc94,Student/Looking/None,No,Finance,Python,Neither easy nor difficult,Remote,Male,24,Other,Bachelors,African,20000
62a75a5418134ddc75d3d2f1,Data Scientist,Yes,Finance,R,Difficult,Better Salary,Male,42,United States,PhD,Asian Or Asian American,187500
62a75ed0f8f75616458a5d1a,Data Analyst,No,Tech,Python,Neither easy nor difficult,Better Salary,Male,24,United States,Bachelors,Hispanic Or Latino,53000
62a75f1b575fa3a5ae8e0010,BI Developer,Yes,Tech,Python,Easy,Better Salary,Male,23,India,Bachelors,Asian Or Asian American,20000
62a764ffd8c00e9f541f3cc3,Data Analyst,No,Tech,Python,Neither easy nor difficult,Better Salary,Male,26,India,Bachelors,Asian Or Asian American,20000
62a76c962e54c9003e588661,Data Analyst,No,Other,SQL,Neither easy nor difficult,Better Salary,Male,32,Germany,Bachelors,Black Or African American,53000
62a772da575fa3a5ae8e2a4a,Data Engineer,No,Telecommunication,Python,Neither easy nor difficult,Good Work/Life Balance,Male,35,Other,Bachelors,White Or Caucasian,20000
62a7738a2e54c9003e589598,Data Analyst,Yes,Healthcare,Python,Easy,Good Work/Life Balance,Male,41,United States,High School,White Or Caucasian,115500
62a77967f8d5efcc22fd4c81,Data Analyst,No,Education,Python,Neither easy nor difficult,Better Salary,Male,25,United States,Masters,White Or Caucasian,53000
62a77a37f8d5efcc22fd4e47,Data Analyst,Yes,Construction,Python,Very Difficult,Better Salary,Female,28,United States,Masters,Asian Or Asian American,20000
62a77cb7b4da29969c68743a,Data Analyst,Yes,Other,Python,Neither easy nor difficult,Better Salary,Male,29,United States,Bachelors,White Or Caucasian,53000
62a78743f8f75616458ab6bb,Student/Looking/None,No,Telecommunication,Python,Neither easy nor difficult,Better Salary,Male,19,United States,High School,White Or Caucasian,20000
62a789015d257a28a3132977,Data Analyst,Yes,Other,Python,Neither easy nor difficult,Better Salary,Male,27,India,Bachelors,Asian Or Asian American,53000
62a78f3bf408bae018f2ef51,Student/Looking/None,Yes,Finance,Python,Neither easy nor difficult,Better Salary,Male,25,Other,Bachelors,White Or Caucasian,20000
62a7988bbae91e4b8b88b8ee,Data Analyst,Yes,Other,Python,Difficult,Better Salary,Female,26,Canada,Masters,Asian Or Asian American,53000
62a79c9c2e54c9003e58f0d5,Data Analyst,Yes,Healthcare,Python,Difficult,Good Work/Life Balance,Male,25,Other,Bachelors,White Or Caucasian,20000
62a7b0ae0f8c8599d5b51cd0,Data Analyst,Yes,Manufacturing,Python,Neither easy nor difficult,Remote,Male,25,Other,Bachelors,White Or Caucasian,20000
62a7b283f8d5efcc22fdc189,Data Analyst,Yes,Healthcare,R,Neither easy nor difficult,Good Work/Life Balance,Male,26,Other,Bachelors,Black Or African American,20000
62a7b296f8d5efcc22fdc1ef,Data Analyst,Yes,Education,Python,Neither easy nor difficult,Good Culture,Male,35,United States,Bachelors,White Or Caucasian,137500
62a7bd0e5d257a28a313855c,Data Analyst,Yes,Retail,Python,Difficult,Remote,Male,29,United States,Masters,Black Or African American,95500
62a7be5e5d257a28a313876a,Data Analyst,Yes,Tech,Python,Neither easy nor difficult,Better Salary,Female,41,United States,Associates,Hispanic Or Latino,95500
62a7ce44575fa3a5ae8ece5f,Student/Looking/None,No,Education,Python,Very Difficult,Remote,Female,22,United States,Bachelors,Hispanic Or Latino,20000
62a7e1380f8c8599d5b55fcf,Data Analyst,Yes,Healthcare,None,Difficult,Better Salary,Male,35,United States,Bachelors,Hispanic Or Latino,75500
62a7e2d024a26260273e4448,Data Analyst,Yes,Finance,Python,Very Difficult,Better Salary,Male,30,Other,Bachelors,Asian Or Asian American,75500
62a7ed9c0f8c8599d5b57132,Data Engineer,No,Government,Python,Neither easy nor difficult,Good Culture,Male,37,Canada,Bachelors,Asian Or Asian American,187500
62a7f09a0f8c8599d5b57526,Data Analyst,Yes,Other,Python,Difficult,Better Salary,Female,28,United States,Masters,Black Or African American,75500
62a7fb02f8d5efcc22fe2486,Data Analyst,No,Government,Python,Neither easy nor difficult,Good Culture,Male,23,United States,High School,White Or Caucasian,95500
62a816907dc029e2d6725a33,Student/Looking/None,No,Finance,Python,Neither easy nor difficult,Better Salary,Male,26,United States,High School,Asian Or Asian American,20000
62a84764bc6861bf317d7b86,Data Analyst,No,Logistics,Python,Neither easy nor difficult,Good Work/Life Balance,Male,25,Other,Bachelors,Other,75500
62a84f9af408bae018f41e34,Data Analyst,No,Tech,Python,Neither easy nor difficult,Remote,Male,23,India,Bachelors,Asian Or Asian American,20000
62a85803f8d5efcc22fea92f,Student/Looking/None,Yes,NA,None,Neither easy nor difficult,Good Culture,Male,53,Nigeria,Bachelors,Black Or African American,20000
62a8592f7dc029e2d672c0a8,Data Engineer,Yes,Tech,Python,Neither easy nor difficult,Better Salary,Female,33,Other,Bachelors,White Or Caucasian,20000
62a8643bcec54911e9d14297,Student/Looking/None,Yes,Finance,R,Difficult,Better Salary,Male,39,Other,High School,Black Or African American,20000
62a8665c5d257a28a31474f7,Data Analyst,Yes,Healthcare,Other,Difficult,Better Salary,Female,22,United Kingdom,Bachelors,White Or Caucasian,20000
62a868c5cf2555431737094b,Data Analyst,No,Finance,Python,Easy,Better Salary,Male,24,Germany,Bachelors,White Or Caucasian,53000
62a88e9ff8d5efcc22ff1eb6,Other,No,Energy,Python,Difficult,Good Work/Life Balance,Male,31,Canada,High School,White Or Caucasian,95500
62a89e365d257a28a314fd36,Data Analyst,Yes,Retail,Python,Very Difficult,Better Salary,Male,25,Other,Bachelors,Asian Or Asian American,20000
62a8b6ffbae91e4b8b8aa5c2,Student/Looking/None,No,Tech,R,Neither easy nor difficult,Better Salary,Male,25,India,Bachelors,Asian Or Asian American,20000
62a8bf9e575fa3a5ae907617,Data Analyst,No,Tech,Python,Neither easy nor difficult,Good Work/Life Balance,Male,23,India,Bachelors,Asian Or Asian American,20000
62a8cd29bc6861bf317ea9a2,Other,Yes,Marketing,SQL,Neither easy nor difficult,Remote,Male,23,India,Bachelors,Asian Or Asian American,53000
62a8f477f408bae018f5869d,Data Analyst,No,Healthcare,Python,Difficult,Better Salary,Male,40,United States,High School,White Or Caucasian,95500
62a8fcf5cf25554317384604,Data Analyst,No,Other,C/C++,Neither easy nor difficult,Better Salary,Male,29,United States,Bachelors,Hispanic Or Latino,53000
62a8fe9abc6861bf317f0c01,Data Analyst,Yes,Tech,Python,Difficult,Better Salary,Male,28,India,Bachelors,Other,20000
62a9024d18134ddc75d6e76d,Data Analyst,Yes,Healthcare,R,Very Easy,Better Salary,Female,28,United Kingdom,Masters,Black Or African American,20000
62a95253bae91e4b8b8b91d9,Student/Looking/None,Yes,Telecommunication,Python,Difficult,Good Work/Life Balance,Female,26,India,Masters,Asian Or Asian American,20000
62a960567dc029e2d6749dd8,Data Engineer,No,Construction,Python,Neither easy nor difficult,Better Salary,Male,30,Other,Masters,White Or Caucasian,53000
62a9612bf8d5efcc22007c09,Data Analyst,Yes,Education,SQL,Neither easy nor difficult,Better Salary,Male,27,Other,Bachelors,Asian Or Asian American,75500
62a962380f8c8599d5b7e3fb,Data Analyst,Yes,Retail,None,Very Difficult,Remote,Male,28,Nigeria,Bachelors,Black Or African American,20000
62a993537dc029e2d674e9b5,Data Analyst,No,Education,Python,Neither easy nor difficult,Good Work/Life Balance,Female,38,Nigeria,Masters,Black Or African American,75500
62a9bb81bc6861bf3180079c,Data Analyst,No,Finance,Python,Easy,Good Culture,Male,22,Other,Bachelors,White Or Caucasian,20000
62a9c880f408bae018f6aa1b,Data Analyst,Yes,Energy,Python,Difficult,Better Salary,Male,34,United States,Bachelors,Hispanic Or Latino,95500
62a9e206f3072dd8926bce70,Data Analyst,No,Tech,Python,Easy,Better Salary,Male,26,Other,Bachelors,Asian Or Asian American,20000
